id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,Quantity_Prepared,Service_Type,Day_Type,Meal_Time,Customers_Count,Wastage
1001496,45,20,1216,408.43,408.43,0,0,28,31.45,Delivery,Weekday,Dinner,30,2.76
1001498,131,10,2826,346.29,348.29,0,0,1095,1230.19,Buffet,Weekday,Lunch,1082,162.23
1001500,21,34,1885,95.12,115.49,0,0,366,456.86,Dine-in,Weekend,Lunch,365,90.86
1001501,143,64,2322,367.63,291.03,0,1,68,80.32,Dine-in,Weekday,Dinner,64,12.32
1001502,144,14,2306,290.03,335.62,0,0,14,15.57,Delivery,Weekday,Dinner,12,1.26
1001503,40,88,1230,284.24,324.98,0,0,109,123.54,Dine-in,Weekday,Lunch,118,14.54
1001504,24,94,1558,640.23,639.23,0,0,54,67.4,Dine-in,Weekday,Lunch,50,13.4
1001505,66,30,1778,163.99,181.42,0,0,242,266.22,Delivery,Weekday,Lunch,241,19.38
1001506,129,132,1248,157.17,184.33,0,0,28,32.37,Buffet,Weekday,Lunch,28,5.24
1001507,54,64,1778,172.66,174.66,0,0,148,163.89,Dine-in,Weekday,Lunch,157,15.89
1001508,31,58,2490,194.97,239.62,1,1,917,1136.13,Delivery,Weekday,Dinner,961,175.3
1001509,22,106,1109,293.97,291.97,0,0,324,394.29,Dine-in,Weekday,Dinner,323,70.29
1001510,35,75,2304,400.67,505.43,0,0,135,150.0,Dine-in,Weekend,Breakfast,123,15.0
1001511,80,174,1878,292.03,292.03,0,0,54,64.92,Dine-in,Weekday,Dinner,51,10.92
1001512,23,26,1727,425.83,425.83,0,0,161,193.57,Dine-in,Weekday,Lunch,161,32.57
1001513,28,76,1230,395.76,397.76,0,0,149,169.9,Buffet,Weekend,Dinner,147,25.08
1001514,103,94,1993,95.12,116.43,0,1,364,437.94,Buffet,Weekday,Dinner,340,88.73
1001515,23,68,2707,227.04,226.04,0,0,229,261.54,Delivery,Weekday,Lunch,234,26.03
1001516,9,161,2444,435.53,659.63,1,1,420,504.04,Buffet,Weekday,Lunch,428,100.85
1001517,68,61,1770,465.63,464.63,0,0,13,16.06,Dine-in,Weekday,Dinner,13,3.06
1001518,92,13,1445,669.33,669.33,0,0,189,215.32,Buffet,Weekday,Dinner,202,31.58
1001519,98,29,1971,290.06,290.06,0,0,310,377.91,Delivery,Weekend,Dinner,289,54.33
1001520,38,157,2664,327.89,327.89,0,0,161,170.88,Dine-in,Weekday,Dinner,170,9.88
1001521,42,132,1062,180.42,182.42,0,0,676,839.22,Dine-in,Weekend,Lunch,739,163.22
1001522,32,97,2322,321.13,320.13,0,0,431,461.27,Buffet,Weekday,Dinner,450,36.32
1001523,121,14,2704,241.53,291.03,0,0,28,34.11,Dine-in,Weekday,Breakfast,26,6.11
1001525,127,59,1754,320.16,318.16,0,0,391,413.05,Buffet,Weekday,Lunch,355,26.46
1001526,43,41,2569,301.73,300.73,0,0,136,168.28,Dine-in,Weekday,Lunch,126,32.28
1001527,115,110,1207,305.58,305.58,0,0,68,71.79,Buffet,Weekday,Breakfast,66,4.55
1001528,110,132,2494,243.5,243.5,0,0,40,44.16,Buffet,Weekday,Breakfast,38,4.99
1001529,40,53,1230,476.33,475.33,0,0,28,32.58,Dine-in,Weekday,Breakfast,29,4.58
1001530,122,41,1525,243.53,292.03,0,0,15,17.28,Dine-in,Weekday,Lunch,16,2.28
1001531,55,53,1878,281.33,282.33,0,0,81,89.61,Dine-in,Weekend,Dinner,82,8.61
1001532,63,89,1062,181.42,180.42,0,0,296,343.82,Dine-in,Weekend,Dinner,307,47.82
1001533,129,52,1543,469.51,469.51,0,0,203,243.81,Dine-in,Weekday,Dinner,192,40.81
1001534,37,186,1248,155.26,260.93,0,0,54,67.17,Dine-in,Weekday,Dinner,52,13.17
1001535,142,75,1571,582.03,582.03,0,0,216,252.15,Buffet,Weekday,Dinner,230,43.38
1001536,17,137,1438,243.5,272.63,0,0,134,143.82,Dine-in,Weekday,Breakfast,145,9.82
1001537,131,67,2444,727.53,726.53,0,0,123,135.02,Buffet,Weekday,Lunch,119,14.42
1001538,106,43,2539,146.5,146.5,0,0,1134,1284.3,Dine-in,Weekday,Dinner,1237,150.3
1001539,51,17,2760,243.53,242.53,0,0,122,147.05,Buffet,Weekday,Dinner,125,30.06
1001540,40,80,1198,151.38,203.73,0,0,202,247.26,Buffet,Weekday,Dinner,211,54.31
1001541,56,26,1207,315.28,314.28,0,0,229,285.41,Buffet,Weekend,Lunch,222,67.69
1001542,56,106,2444,708.13,707.13,0,0,15,16.64,Dine-in,Weekend,Dinner,15,1.64
1001543,2,93,2581,581.03,611.13,1,1,175,218.12,Dine-in,Weekday,Lunch,187,43.12
1001544,86,59,1247,437.53,436.53,0,0,27,33.01,Delivery,Weekday,Lunch,25,4.81
1001545,130,89,1971,311.4,312.4,0,0,107,116.48,Dine-in,Weekday,Lunch,111,9.48
1001546,113,106,2304,472.39,474.39,0,0,55,62.87,Dine-in,Weekday,Lunch,54,7.87
1001547,24,29,1248,97.06,262.93,1,1,175,202.78,Delivery,Weekday,Breakfast,187,22.22
1001548,97,186,2126,423.89,515.13,0,0,26,32.11,Buffet,Weekend,Dinner,24,7.33
1001549,22,80,1727,446.23,447.23,0,0,663,730.08,Dine-in,Weekday,Lunch,605,67.08
1001550,48,30,1062,184.36,184.36,0,0,459,495.86,Buffet,Weekend,Dinner,420,44.23
1001551,38,91,1993,145.5,145.5,0,0,108,131.48,Dine-in,Weekday,Lunch,100,23.48
1001553,143,83,2539,120.31,120.31,0,0,404,474.14,Dine-in,Weekday,Lunch,371,70.14
1001554,34,92,2631,147.5,146.5,0,0,217,229.1,Delivery,Weekend,Lunch,219,9.68
1001555,24,61,1248,97.06,261.93,1,0,163,182.43,Delivery,Weekday,Dinner,159,15.54
1001556,58,177,2640,282.33,281.33,0,0,121,129.81,Dine-in,Weekday,Lunch,114,8.81
1001557,38,139,2290,174.66,310.43,1,1,1715,2017.64,Buffet,Weekday,Lunch,1711,363.17
1001558,109,76,1543,486.03,486.03,0,1,108,120.68,Delivery,Weekday,Breakfast,102,10.14
1001559,105,13,1216,387.03,389.03,0,0,94,109.3,Delivery,Weekend,Dinner,90,12.24
1001560,75,93,1525,244.5,292.03,0,0,68,75.22,Dine-in,Weekday,Dinner,71,7.22
1001561,137,102,1207,357.02,356.02,0,0,175,185.64,Buffet,Weekday,Dinner,157,12.77
1001562,2,101,1993,136.83,154.23,0,1,501,568.46,Delivery,Weekday,Dinner,493,53.97
1001563,84,51,2290,290.06,289.06,0,0,620,718.07,Dine-in,Weekend,Dinner,562,98.07
1001564,136,67,1778,190.15,191.15,0,0,580,675.34,Dine-in,Weekday,Breakfast,628,95.34
1001565,29,43,1558,728.53,727.53,0,0,67,71.93,Dine-in,Weekday,Breakfast,71,4.93
1001566,57,51,2126,533.53,533.53,0,0,53,64.91,Buffet,Weekday,Dinner,54,14.29
1001567,89,110,2577,282.33,280.33,0,0,82,87.71,Dine-in,Weekday,Dinner,76,5.71
1001568,60,52,1778,158.17,158.17,0,0,836,1019.69,Delivery,Weekday,Lunch,805,146.95
1001569,58,24,2577,292.03,291.03,0,0,216,250.85,Dine-in,Weekday,Dinner,227,34.85
1001570,62,149,2539,96.09,113.52,0,0,53,57.65,Dine-in,Weekend,Dinner,56,4.65
1001571,142,106,1109,306.58,305.58,0,0,258,285.22,Dine-in,Weekday,Breakfast,267,27.22
1001573,24,94,2826,280.36,281.36,0,0,162,191.13,Buffet,Weekday,Lunch,149,34.96
1001574,128,161,1878,280.33,282.33,0,0,121,142.88,Buffet,Weekday,Dinner,124,26.26
1001575,109,64,2760,243.53,243.53,0,0,41,46.8,Dine-in,Weekday,Breakfast,45,5.8
1001576,120,97,1754,330.83,329.83,0,0,580,649.8,Dine-in,Weekday,Lunch,548,69.8
1001577,122,186,2569,282.3,281.3,0,0,243,288.82,Dine-in,Weekday,Dinner,220,45.82
1001578,7,89,1778,158.17,156.17,0,0,204,224.25,Dine-in,Weekend,Dinner,198,20.25
1001579,128,108,2631,157.17,158.17,0,0,27,31.85,Delivery,Weekday,Lunch,26,3.88
1001580,4,101,1878,242.5,281.33,0,0,53,58.95,Dine-in,Weekday,Lunch,52,5.95
1001581,114,68,2867,708.13,707.13,0,0,27,29.43,Dine-in,Weekday,Dinner,24,2.43
1001582,10,110,1543,471.45,504.43,0,1,26,29.49,Buffet,Weekday,Lunch,28,4.19
1001583,122,64,2139,276.48,277.48,0,0,82,91.04,Dine-in,Weekday,Breakfast,74,9.04
1001584,61,129,2640,282.33,282.33,0,0,190,213.76,Dine-in,Weekday,Dinner,172,23.76
1001585,49,34,1248,92.21,150.38,0,0,40,47.6,Buffet,Weekend,Breakfast,40,9.12
1001586,143,81,2569,284.24,284.24,0,0,256,274.11,Delivery,Weekday,Dinner,238,14.49
1001587,59,67,2492,388.03,389.03,0,0,28,29.72,Buffet,Weekday,Dinner,26,2.06
1001588,122,91,1727,466.63,466.63,0,0,95,106.68,Dine-in,Weekday,Dinner,97,11.68
1001590,15,65,1993,112.52,114.52,0,0,743,808.91,Delivery,Weekday,Lunch,669,52.73
1001591,37,73,1230,316.25,317.25,0,0,108,119.6,Dine-in,Weekday,Dinner,115,11.6
1001592,45,109,1230,474.33,474.33,0,0,14,16.23,Dine-in,Weekday,Lunch,12,2.23
1001593,86,23,2494,214.43,212.43,0,0,26,32.3,Dine-in,Weekday,Dinner,27,6.3
1001594,44,75,1878,280.33,281.33,0,0,148,161.25,Buffet,Weekday,Lunch,153,15.9
1001595,135,104,1311,181.39,182.39,0,0,377,468.84,Buffet,Weekday,Dinner,359,110.21
1001596,92,146,1885,120.31,121.31,0,0,460,554.49,Dine-in,Weekday,Breakfast,442,94.49
1001597,93,41,1216,341.5,418.13,0,0,13,14.84,Dine-in,Weekday,Dinner,11,1.84
1001598,97,113,1230,323.01,324.01,0,0,190,209.22,Buffet,Weekend,Dinner,206,23.06
1001599,38,74,2290,177.57,310.43,1,1,1905,2027.15,Dine-in,Weekday,Dinner,2018,122.15
1001600,94,113,1207,313.37,311.37,0,0,217,250.38,Dine-in,Weekday,Lunch,222,33.38
1001601,70,24,2956,629.53,630.53,0,0,68,83.49,Delivery,Weekend,Breakfast,62,12.39
1001602,53,53,1062,183.36,184.36,0,0,352,418.28,Buffet,Weekday,Dinner,327,79.54
1001603,50,23,1109,305.58,304.58,0,0,609,693.49,Buffet,Weekday,Lunch,603,101.39
1001604,125,58,1248,137.74,138.74,0,0,26,29.28,Dine-in,Weekend,Breakfast,24,3.28
1001606,130,64,1770,447.23,445.23,0,0,40,46.42,Dine-in,Weekday,Lunch,39,6.42
1001607,123,24,2539,152.35,151.35,0,0,446,491.95,Dine-in,Weekday,Dinner,445,45.95
1001608,88,104,1445,670.33,670.33,0,0,95,113.61,Dine-in,Weekday,Dinner,96,18.61
1001609,118,110,1207,312.34,314.34,0,0,284,321.89,Buffet,Weekend,Dinner,304,45.47
1001610,25,20,2640,282.33,282.33,0,0,162,173.51,Dine-in,Weekday,Breakfast,152,11.51
1001611,143,89,2760,242.53,241.53,0,0,149,158.63,Buffet,Weekday,Lunch,137,11.56
1001612,101,174,2539,150.41,146.53,0,1,825,897.81,Dine-in,Weekday,Lunch,874,72.81
1001613,91,66,2707,189.15,214.4,0,0,675,832.43,Dine-in,Weekend,Lunch,679,157.43
1001614,31,143,2290,278.42,309.43,0,0,662,766.76,Delivery,Weekday,Lunch,658,83.81
1001615,105,129,1525,260.93,261.93,0,0,67,82.24,Delivery,Weekend,Breakfast,62,12.19
1001616,56,52,1109,321.13,321.13,0,0,716,781.39,Buffet,Weekend,Breakfast,720,78.47
1001617,132,143,1993,116.46,116.46,0,0,298,322.19,Buffet,Weekend,Dinner,311,29.03
1001618,118,77,1207,324.98,323.98,0,0,96,106.21,Dine-in,Weekend,Dinner,103,10.21
1001619,94,10,1543,485.03,484.03,0,0,364,414.6,Buffet,Weekday,Lunch,382,60.72
1001620,44,186,2867,630.53,629.53,0,0,42,50.22,Dine-in,Weekday,Dinner,41,8.22
1001621,40,162,1962,474.39,639.23,0,1,283,335.73,Dine-in,Weekday,Dinner,297,52.73
1001622,88,177,2290,266.78,265.78,0,0,312,374.66,Buffet,Weekday,Breakfast,330,75.19
1001623,64,93,1727,404.55,402.55,0,0,136,163.27,Dine-in,Weekday,Lunch,127,27.27
1001625,41,149,2581,641.23,640.23,0,0,28,34.11,Dine-in,Weekend,Dinner,27,6.11
1001626,130,23,2577,292.03,291.03,0,0,15,16.59,Delivery,Weekday,Dinner,16,1.27
1001627,10,77,2126,553.93,552.93,0,0,40,48.71,Buffet,Weekday,Dinner,42,10.45
1001628,144,51,1445,484.03,728.53,1,1,337,363.31,Dine-in,Weekday,Breakfast,325,26.31
1001629,59,57,1247,484.03,485.03,0,0,13,15.4,Dine-in,Weekday,Dinner,12,2.4
1001631,144,108,2577,321.13,320.13,0,0,134,141.0,Dine-in,Weekday,Lunch,133,7.0
1001632,71,94,1543,563.63,561.63,0,0,28,32.17,Dine-in,Weekday,Dinner,26,4.17
1001633,30,137,2640,280.33,280.33,0,0,337,365.66,Dine-in,Weekday,Lunch,349,28.66
1001634,99,55,2139,296.82,296.82,0,0,40,48.97,Dine-in,Weekday,Lunch,37,8.97
1001635,98,74,2760,242.53,242.53,0,0,13,13.86,Dine-in,Weekend,Breakfast,12,0.86
1001636,47,77,1062,185.33,183.33,0,0,96,111.17,Buffet,Weekday,Dinner,97,18.2
1001637,95,143,1109,291.03,320.13,1,1,1268,1446.69,Buffet,Weekday,Dinner,1229,214.43
1001639,31,80,2707,230.92,229.92,0,0,499,620.8,Dine-in,Weekday,Lunch,472,121.8
1001641,38,110,2631,151.35,151.35,0,0,81,95.55,Dine-in,Weekday,Dinner,85,14.55
1001643,65,137,2539,143.62,142.62,0,0,1214,1450.55,Delivery,Weekday,Lunch,1333,189.24
1001644,32,39,2640,280.33,282.33,0,0,81,100.68,Dine-in,Weekday,Breakfast,79,19.68
1001645,47,132,1754,238.62,292.97,0,0,755,823.78,Delivery,Weekday,Lunch,680,55.02
1001646,75,57,1993,122.28,120.28,0,0,150,175.83,Buffet,Weekday,Dinner,142,31.0
1001648,78,76,1311,192.09,212.43,0,0,135,164.04,Delivery,Weekday,Breakfast,129,23.23
1001649,4,139,1248,92.15,146.5,0,0,28,34.29,Dine-in,Weekday,Breakfast,29,6.29
1001650,135,88,1207,364.72,365.72,0,0,150,187.36,Buffet,Weekday,Dinner,146,44.83
1001651,110,106,1216,339.5,340.5,0,0,13,15.58,Dine-in,Weekday,Breakfast,13,2.58
1001652,13,99,1558,533.53,582.03,1,1,258,280.04,Dine-in,Weekend,Breakfast,239,22.04
1001653,60,143,1062,162.99,162.99,0,0,148,179.38,Dine-in,Weekday,Dinner,147,31.38
1001654,122,143,1778,179.48,180.48,0,0,54,61.04,Dine-in,Weekday,Lunch,54,7.04
1001656,52,57,1885,95.06,96.09,1,1,609,729.15,Dine-in,Weekday,Lunch,601,120.15
1001657,134,20,1885,149.38,150.38,0,0,771,868.61,Dine-in,Weekday,Dinner,771,97.61
1001658,120,36,1571,581.03,582.03,0,0,188,203.76,Dine-in,Weekday,Lunch,191,15.76
1001660,33,30,2304,388.03,486.03,0,0,55,58.17,Dine-in,Weekday,Dinner,60,3.17
1001661,127,27,1993,151.38,150.38,0,1,1162,1296.67,Dine-in,Weekday,Lunch,1274,134.67
1001662,29,52,1198,161.05,161.05,0,0,567,649.16,Buffet,Weekday,Dinner,561,98.59
1001663,129,109,1847,194.0,194.0,0,0,54,59.52,Dine-in,Weekday,Lunch,53,5.52
1001664,25,11,2704,290.03,292.03,0,1,123,146.58,Dine-in,Weekday,Dinner,124,23.58
1001665,80,59,1216,407.43,408.43,0,0,26,31.95,Dine-in,Weekday,Lunch,28,5.95
1001666,51,43,1558,679.03,679.03,0,0,215,228.41,Delivery,Weekday,Breakfast,228,10.73
1001667,3,43,2306,246.41,340.53,0,1,404,481.39,Buffet,Weekday,Lunch,414,92.87
1001668,129,57,1962,511.19,660.63,0,0,229,280.76,Dine-in,Weekday,Breakfast,238,51.76
1001669,53,137,2867,387.03,618.86,1,0,689,842.2,Buffet,Weekday,Lunch,699,183.84
1001670,27,102,2306,242.5,242.5,0,0,14,16.96,Buffet,Weekend,Dinner,14,3.55
1001671,98,66,2139,290.03,290.03,0,0,68,83.96,Dine-in,Weekend,Lunch,70,15.96
1001672,60,93,1062,153.26,175.6,0,0,432,472.24,Delivery,Weekday,Lunch,415,32.19
1001673,29,59,2640,280.33,280.33,0,0,189,211.12,Buffet,Weekday,Dinner,200,26.54
1001674,79,59,1902,447.23,447.23,0,0,41,44.55,Dine-in,Weekday,Dinner,43,3.55
1001675,63,97,2104,629.53,630.53,0,0,28,33.25,Dine-in,Weekend,Lunch,26,5.25
1001676,81,14,1109,309.43,311.43,0,0,339,368.47,Dine-in,Weekday,Breakfast,340,29.47
1001677,122,51,1778,191.09,193.09,0,0,647,798.89,Buffet,Weekday,Lunch,628,182.27
1001678,140,106,1778,172.72,172.72,0,0,161,200.83,Dine-in,Weekend,Lunch,145,39.83
1001679,64,67,1230,466.63,466.63,0,0,15,17.57,Buffet,Weekday,Breakfast,16,3.08
1001681,61,89,2760,213.43,241.53,0,1,176,201.62,Buffet,Weekday,Lunch,160,30.74
1001683,5,61,1727,247.38,427.83,1,1,960,1162.6,Buffet,Weekday,Breakfast,963,243.12
1001684,74,50,1571,631.53,630.53,0,0,68,71.66,Dine-in,Weekday,Breakfast,64,3.66
1001685,113,58,1207,314.31,313.31,0,0,203,221.57,Dine-in,Weekday,Lunch,215,18.57
1001686,49,174,2707,188.18,221.22,0,0,1081,1161.92,Buffet,Weekend,Lunch,1052,97.1
1001687,140,174,1902,387.03,446.23,0,0,40,43.99,Dine-in,Weekend,Dinner,43,3.99
1001688,98,10,2826,246.44,320.13,0,0,1215,1426.01,Dine-in,Weekend,Dinner,1330,211.01
1001689,47,76,1109,227.01,310.4,0,0,595,648.59,Delivery,Weekday,Lunch,543,42.87
1001690,135,30,2707,234.74,234.74,0,0,216,249.54,Dine-in,Weekday,Breakfast,196,33.54
1001691,36,17,2569,361.81,363.81,0,0,94,104.08,Buffet,Weekday,Dinner,96,12.1
1001692,138,64,2826,327.92,326.92,0,0,149,162.37,Buffet,Weekday,Dinner,162,16.04
1001693,74,20,2707,170.72,188.24,1,0,932,1137.62,Dine-in,Weekday,Breakfast,944,205.62
1001695,77,51,2826,321.13,319.13,0,0,284,346.48,Dine-in,Weekend,Dinner,295,62.48
1001696,105,53,2126,435.53,533.53,0,1,80,91.16,Dine-in,Weekend,Breakfast,87,11.16
1001697,74,83,1207,322.04,322.04,0,0,230,256.85,Delivery,Weekday,Breakfast,235,21.48
1001698,10,51,2826,243.5,300.76,1,0,1324,1568.66,Delivery,Weekday,Dinner,1434,195.73
1001699,77,143,1062,178.54,177.54,0,0,175,210.12,Dine-in,Weekend,Dinner,187,35.12
1001700,60,86,1216,407.43,406.43,0,0,15,16.59,Buffet,Weekday,Dinner,14,1.91
1001702,32,58,2631,154.29,260.93,0,1,189,222.26,Buffet,Weekday,Dinner,206,39.91
1001703,22,11,2760,243.53,241.53,0,0,81,85.55,Delivery,Weekday,Dinner,77,3.64
1001704,145,17,1971,344.35,346.35,0,0,121,146.25,Buffet,Weekday,Dinner,118,30.3
1001705,41,152,1543,465.63,466.63,0,0,27,30.26,Delivery,Weekend,Lunch,26,2.61
1001706,66,124,1109,294.88,294.88,0,0,501,578.22,Buffet,Weekday,Breakfast,490,92.66
1001708,9,50,1993,119.31,120.28,0,1,1027,1142.19,Buffet,Weekday,Dinner,1113,138.23
1001709,93,32,2956,582.03,583.03,0,0,67,75.99,Buffet,Weekday,Lunch,72,10.79
1001710,50,52,1525,292.03,290.03,0,0,392,444.42,Dine-in,Weekday,Lunch,366,52.42
1001711,45,27,1198,136.77,241.59,0,0,96,106.52,Buffet,Weekday,Lunch,94,12.62
1001712,70,81,1778,179.51,177.51,0,0,123,151.26,Delivery,Weekend,Lunch,112,22.61
1001713,76,86,1543,484.03,484.03,0,0,13,13.66,Buffet,Weekend,Dinner,12,0.79
1001714,34,13,1885,146.5,163.96,0,1,1998,2435.15,Dine-in,Weekend,Lunch,1833,437.15
1001715,123,139,2640,242.53,282.33,0,0,81,87.46,Dine-in,Weekday,Dinner,83,6.46
1001716,140,145,2581,549.08,548.08,0,0,229,270.19,Dine-in,Weekend,Breakfast,215,41.19
1001717,1,36,1971,254.17,322.04,1,0,337,400.69,Dine-in,Weekday,Dinner,331,63.69
1001718,141,76,1230,389.0,462.75,0,0,15,18.58,Dine-in,Weekday,Lunch,15,3.58
1001719,77,73,2569,328.89,326.89,0,0,352,423.23,Delivery,Weekend,Lunch,350,56.98
1001720,84,32,1543,387.03,561.63,0,0,177,216.16,Dine-in,Weekend,Breakfast,189,39.16
1001721,108,51,1803,137.77,160.05,0,0,190,234.33,Dine-in,Weekday,Dinner,178,44.33
1001722,92,67,1445,669.33,668.33,0,0,107,132.14,Buffet,Weekday,Lunch,106,30.17
1001723,123,58,1885,119.37,117.37,0,0,95,104.38,Dine-in,Weekday,Lunch,98,9.38
1001724,68,86,2664,336.65,335.65,0,0,474,577.99,Buffet,Weekday,Breakfast,499,124.79
1001725,115,104,1754,322.04,324.04,0,1,540,634.38,Buffet,Weekday,Dinner,501,113.26
1001726,132,11,1230,333.74,335.62,0,1,243,293.31,Buffet,Weekend,Dinner,242,60.37
1001727,92,81,1778,159.11,160.11,0,0,242,300.98,Dine-in,Weekday,Lunch,255,58.98
1001728,121,177,2322,320.13,311.4,1,1,350,412.12,Dine-in,Weekday,Dinner,355,62.12
1001729,104,10,1971,324.04,322.04,0,0,229,257.47,Buffet,Weekend,Dinner,227,34.16
1001730,80,126,2826,291.03,291.03,0,0,230,287.19,Buffet,Weekday,Lunch,243,68.63
1001731,123,83,1754,300.76,300.76,0,0,432,469.27,Dine-in,Weekday,Dinner,473,37.27
1001733,40,72,1727,445.23,445.23,0,0,458,482.5,Dine-in,Weekday,Breakfast,435,24.5
1001734,78,137,2126,534.53,534.53,0,0,123,131.46,Dine-in,Weekday,Dinner,127,8.46
1001735,145,66,2569,237.68,283.24,0,0,445,477.99,Dine-in,Weekday,Breakfast,439,32.99
1001736,53,80,1248,155.26,155.26,0,0,41,49.33,Dine-in,Weekday,Dinner,40,8.33
1001737,142,161,1885,120.31,119.31,0,0,405,456.92,Delivery,Weekday,Dinner,370,41.54
1001738,91,186,1571,581.03,583.03,0,0,15,18.65,Dine-in,Weekend,Breakfast,15,3.65
1001739,95,124,1754,310.43,310.43,0,0,163,173.75,Dine-in,Weekday,Dinner,159,10.75
1001740,45,109,2631,149.38,150.38,0,0,53,63.5,Buffet,Weekday,Breakfast,47,12.6
1001741,64,30,1230,452.99,454.99,0,0,55,65.23,Delivery,Weekday,Lunch,59,8.18
1001742,38,27,1207,426.8,427.8,0,0,15,18.07,Delivery,Weekday,Breakfast,15,2.46
1001743,99,42,2539,120.31,121.31,0,0,96,119.82,Buffet,Weekday,Dinner,94,28.58
1001744,41,86,1962,648.93,649.93,0,0,366,429.46,Dine-in,Weekend,Lunch,396,63.46
1001745,104,57,1971,321.07,323.07,0,0,310,361.62,Dine-in,Weekend,Lunch,316,51.62
1001746,61,34,1993,96.06,119.31,0,0,595,683.3,Dine-in,Weekday,Dinner,579,88.3
1001747,62,109,2492,387.03,387.03,0,0,40,47.32,Buffet,Weekend,Lunch,40,8.78
1001748,22,88,1230,322.1,320.1,0,0,135,158.87,Dine-in,Weekday,Breakfast,134,23.87
1001750,24,102,1878,280.33,281.33,0,0,13,14.8,Buffet,Weekday,Dinner,12,2.16
1001751,43,30,2490,237.71,237.71,0,0,323,397.75,Dine-in,Weekday,Lunch,337,74.75
1001752,131,186,1993,120.28,121.28,0,0,203,251.5,Dine-in,Weekday,Dinner,214,48.5
1001754,116,52,2867,688.73,687.73,0,0,108,125.27,Buffet,Weekday,Breakfast,108,20.72
1001755,144,27,1198,189.18,190.18,0,0,121,142.69,Buffet,Weekday,Lunch,126,26.03
1001756,75,39,2290,257.05,257.05,0,0,447,494.15,Dine-in,Weekday,Lunch,407,47.15
1001757,40,97,1754,310.43,310.43,0,0,352,431.65,Dine-in,Weekday,Lunch,363,79.65
1001758,42,76,2322,476.33,475.33,0,0,54,65.36,Delivery,Weekend,Lunch,50,9.09
1001760,23,13,1993,161.99,161.99,0,0,1701,1911.63,Dine-in,Weekday,Dinner,1849,210.63
1001761,9,30,1543,438.5,437.5,0,0,82,98.23,Dine-in,Weekday,Lunch,81,16.23
1001762,88,29,1558,485.03,641.23,0,0,204,214.7,Buffet,Weekday,Dinner,208,12.84
1001763,94,153,2956,583.03,583.03,0,0,67,80.88,Dine-in,Weekday,Breakfast,65,13.88
1001764,71,41,1109,311.43,309.43,0,0,94,105.26,Dine-in,Weekday,Lunch,87,11.26
1001766,90,126,2664,315.28,315.28,0,0,216,229.46,Delivery,Weekend,Lunch,227,10.77
1001767,3,132,2304,486.03,485.03,0,0,80,98.19,Buffet,Weekday,Dinner,85,21.83
1001768,137,41,2490,290.03,290.03,0,0,121,138.07,Dine-in,Weekday,Lunch,119,17.07
1001769,89,68,1778,153.29,178.51,0,0,229,241.52,Dine-in,Weekday,Lunch,241,12.52
1001770,48,102,1216,417.13,417.13,0,0,26,29.9,Buffet,Weekend,Lunch,26,4.68
1001771,103,80,2704,290.03,291.03,0,0,95,113.87,Dine-in,Weekday,Breakfast,104,18.87
1001772,47,14,2304,486.03,484.03,0,0,53,63.53,Buffet,Weekday,Lunch,52,12.64
1001773,112,94,1571,581.03,582.03,0,0,14,17.41,Buffet,Weekend,Dinner,13,4.09
1001774,142,53,2490,291.03,291.03,0,0,177,217.25,Dine-in,Weekday,Dinner,186,40.25
1001775,54,57,2569,327.89,326.89,0,0,365,431.61,Dine-in,Weekday,Lunch,382,66.61
1001776,122,153,2581,669.33,668.33,0,0,149,177.84,Buffet,Weekday,Lunch,154,34.61
1001777,54,68,1962,640.23,640.23,0,0,162,190.86,Dine-in,Weekday,Breakfast,176,28.86
1001778,3,161,1754,281.33,281.33,0,0,136,154.29,Dine-in,Weekday,Breakfast,142,18.29
1001779,78,113,2640,280.33,282.33,0,0,28,34.82,Dine-in,Weekday,Dinner,25,6.82
1001780,116,11,1803,164.93,197.94,0,0,553,631.89,Buffet,Weekday,Dinner,527,94.67
1001781,4,30,1543,484.03,486.03,0,0,53,65.72,Dine-in,Weekday,Dinner,56,12.72
1001782,101,157,1778,160.05,149.41,1,0,68,71.72,Delivery,Weekday,Breakfast,70,2.98
1001783,41,83,2322,317.25,316.25,0,0,215,233.8,Buffet,Weekend,Dinner,201,22.56
1001784,79,43,2569,335.65,334.65,0,0,311,348.33,Buffet,Weekday,Lunch,323,44.8
1001785,26,20,1230,389.0,390.0,0,0,68,82.86,Buffet,Weekday,Lunch,61,17.83
1001786,139,59,2631,93.15,165.93,0,0,148,183.16,Dine-in,Weekend,Lunch,155,35.16
1001787,77,97,2492,445.23,447.23,0,0,53,56.6,Delivery,Weekend,Breakfast,49,2.88
1001788,108,106,1062,155.2,157.2,0,0,285,353.8,Buffet,Weekday,Dinner,280,82.56
1001789,103,64,1109,288.12,320.13,0,0,135,150.6,Buffet,Weekday,Lunch,135,18.72
1001791,145,143,2104,582.03,581.03,0,0,69,79.72,Buffet,Weekday,Dinner,70,12.86
1001792,21,186,2664,327.89,326.89,0,0,162,174.15,Dine-in,Weekend,Dinner,151,12.15
1001793,95,41,2492,388.03,388.03,0,0,40,42.98,Dine-in,Weekday,Breakfast,38,2.98
1001794,122,20,2956,582.03,583.03,0,0,42,46.41,Buffet,Weekday,Dinner,45,5.29
